,CreditScore,AnnualIncome,LoanAmount,LoanDuration,Age,EmploymentStatus,EducationLevel,DebtToIncomeRatio,InterestRate,JobTenure,LoanApproved
299,555,54522.4,19912.0,1.8,50,1,3,0.101147664957706,0.1296316330179082,10,0
300,517,79786.0,16122.880000000005,12.0,49,1,4,0.169430343652704,0.1168903204553766,20,1
301,605,67590.0,22621.0,36.0,31,0,3,0.106394956665781,0.2411794106360968,2,0
302,583,53704.0,6585.6,14.0,48,2,3,0.3725345578051997,0.1818587599610724,11,1
303,841,49173.600000000006,16268.0,0.9,54,1,2,0.1116827445309743,0.2544502227556189,27,0
304,610,41697.0,11302.0,36.0,52,2,4,0.248407331376293,0.202215419645836,3,0
305,545,18331.0,10423.0,36.0,39,0,1,0.0142335547319697,0.2238629087796499,1,0
306,695,64494.4,18407.0,10.8,45,2,3,0.546739653551942,0.2502791630515324,1,0
307,579,36444.0,9528.0,60.0,51,0,3,0.0503349047094567,0.2434038195034673,6,0
308,646,172033.0,16747.0,48.0,45,0,1,0.1142355977657413,0.1854117766511051,4,1
309,499,54598.0,38312.0,72.0,41,1,1,0.8187269581309571,0.3085876059278278,4,0
310,399,58212.8,16437.0,9.9,46,0,0,0.8965127033131949,0.0656070585500229,24,0
311,528,52990.0,23536.0,48.0,18,0,1,0.0559947355616213,0.2319004365048526,5,0
312,624,59409.0,23206.0,72.0,49,0,4,0.1352184381158165,0.1879765434570391,4,1
313,539,66175.0,13919.0,48.0,29,0,0,0.1261129817482993,0.1915352,7,1
314,564,80379.0,12333.0,120.0,43,0,0,0.0867289797389556,0.2635120308830926,3,1
315,583,75280.0,26610.0,72.0,43,0,3,0.0551018806667994,0.2300393618040948,7,0
316,467,31589.6,22515.0,2.7,60,1,4,0.8684532425424509,0.0207704677957586,13,0
317,814,64046.0,12520.320000000002,3.0,44,0,3,0.2751908968070556,0.1962609751916601,7,1
318,709,57992.0,11194.88,12.0,51,2,1,0.6400147362227878,0.0814364215636547,10,1
319,458,50179.2,17827.0,4.5,46,1,1,0.1776351423647001,0.1528462740319304,2,0
320,639,27013.0,12602.0,72.0,36,1,4,0.098805833509792,0.1960024850279768,4,0
321,699,54326.0,14506.880000000005,4.0,56,1,2,0.673627739094445,0.1502605701719473,19,1
322,643,56865.600000000006,16290.0,18.9,31,1,1,0.4785591597129357,0.2726512427659901,10,0
323,395,40405.600000000006,19987.0,12.6,50,2,3,0.589635104321872,0.0633758303839182,1,0
324,551,82212.0,25852.0,60.0,35,0,0,0.191980796876533,0.2593850022750601,4,0
325,564,47065.0,23580.0,120.0,41,0,1,0.107229800595608,0.2930650291543122,4,0
326,581,101454.0,27736.0,72.0,54,0,3,0.3768477273633838,0.247849742258937,3,1
327,665,87578.0,12265.6,3.0,62,2,3,0.3230174771224311,0.1878396352480939,32,1
328,332,29777.6,19639.0,9.0,35,0,2,0.0272911680304726,0.1665861468959644,14,0
329,829,63954.0,19740.160000000003,14.0,50,1,4,0.5459382105394993,0.2409155686856693,10,1
330,449,29193.6,21075.0,18.9,43,1,2,0.9737463506972496,0.2780271029604544,10,0
331,605,21298.0,27286.0,120.0,52,0,1,0.1032697447211553,0.285111027791815,7,0
332,362,38476.8,19363.0,7.2,42,1,3,0.2720849642616865,0.0283931978133543,19,0
333,567,27399.0,13283.0,108.0,22,0,3,0.1322503066212916,0.2539573790733908,8,0
334,345,60905.600000000006,13907.0,10.8,52,0,4,0.5674358025654683,0.221622621580396,13,0
335,498,46739.0,17880.0,36.0,46,0,3,0.2936413337507367,0.2595630223439721,1,0
336,370,49851.2,16651.0,7.2,25,0,4,0.1416303885506066,0.0946854028289793,3,0
337,325,45144.8,16874.0,9.0,43,1,3,0.1294105602311699,0.0650795310116408,4,0
338,310,33453.6,17462.0,19.8,38,2,3,0.1529785892545564,0.0771551408522212,17,0
339,393,34085.6,22050.0,18.9,39,1,0,0.8972866307460915,0.1432432731557991,2,0
340,610,26314.0,25819.0,48.0,28,0,1,0.3001547290796333,0.2214911396131844,5,0
341,505,38361.6,14576.0,3.6,40,0,3,0.0071292304869542,0.2644550561180357,9,0
342,402,75049.6,24120.0,6.3,53,0,1,0.5759842954028664,0.1956883959382427,23,0
343,720,89935.0,13784.96,4.0,62,1,4,0.7040743916783645,0.0699128600676557,19,1
344,647,40497.0,8323.0,48.0,41,0,4,0.4457236486318921,0.1804309112428796,4,1
345,554,25968.0,31254.0,72.0,41,0,2,0.175092640808131,0.2177677066982936,4,0
346,617,54788.0,19969.0,24.0,36,0,1,0.1439198967048742,0.1822841530241484,3,1
347,610,56205.0,19888.0,72.0,49,0,3,0.2929139736347024,0.2462555359354564,6,0
348,679,56963.0,8920.960000000001,11.0,47,2,3,0.6347708651536451,0.153557802934733,17,1
349,369,49254.4,24355.0,24.3,38,1,1,0.8267023499150655,0.1075532804582621,11,0
350,583,15004.0,44032.0,84.0,49,0,3,0.1992477321663434,0.294125901649903,5,0
351,333,51380.8,18847.0,3.6,53,1,3,0.1678843972205653,0.0913499768755925,4,0
352,535,85194.0,28504.0,36.0,59,0,1,0.4135648245609681,0.2609652007413243,2,0
353,508,34948.0,21481.0,36.0,39,0,1,0.5908132933654942,0.2527586010933494,6,0
354,307,42520.0,20474.0,3.6,59,2,1,0.3786583681868962,0.2854255173325673,29,0
355,604,60983.0,9288.96,9.0,54,2,3,0.3430145157076117,0.0495761024766687,2,1
356,474,36287.2,17235.0,22.5,25,0,4,0.8071113783130561,0.015075985670979,5,0
357,849,68585.0,13041.28,12.0,52,1,0,0.4680800775369158,0.0629939075565042,34,1
358,565,79885.0,28632.0,24.0,28,0,2,0.2726633502181282,0.237807661147385,4,1
359,578,36498.0,18844.0,36.0,33,0,3,0.25293472407003,0.2030350456183259,3,0
360,602,39627.0,16721.0,48.0,40,0,0,0.3077617223299329,0.1843117885128054,7,0
361,578,49417.0,14839.04,7.0,47,1,0,0.4613328638351883,0.078169794034951,5,1
362,594,117156.0,37370.0,48.0,59,0,0,0.1284321220759166,0.2330293537846297,3,1
363,608,33753.0,16528.0,120.0,38,0,3,0.2345800167225088,0.2846085976706577,7,0
364,569,31287.2,15038.0,0.9,46,2,1,0.520128410984138,0.1620233884049726,15,0
365,591,64974.0,25937.0,48.0,33,0,1,0.2853174343996442,0.2218250497998362,2,0
366,459,30327.2,25254.0,9.0,49,2,2,0.8748396460306224,0.0682380435075259,1,0
367,757,29460.800000000003,18612.0,18.0,45,0,3,0.1189964306414126,0.2426277008637828,20,0
368,591,177708.0,22459.0,48.0,50,0,0,0.0831815099590516,0.2152494160353255,4,1
369,505,34033.6,17599.0,1.8,60,0,4,0.8995331635956842,0.2892924409339062,15,0
370,646,86122.0,12029.440000000002,5.0,33,0,3,0.1344492514845764,0.1102387040765584,10,1
371,628,80041.0,9547.0,60.0,66,0,3,0.3485171448767773,0.2056881192187513,5,1
372,475,49196.0,26727.0,2.7,53,1,0,0.5939146587566557,0.1663558567549854,10,0
373,518,67436.0,26863.0,36.0,38,0,3,0.2309332085746417,0.2648515214749036,4,0
374,687,48653.0,13324.8,10.0,47,2,2,0.1169275375797299,0.2757036489683461,23,1
375,378,52682.4,26697.0,9.0,45,1,2,0.237473811236322,0.0796452075882158,9,0
376,552,135495.0,19585.0,72.0,35,0,0,0.5104700860288459,0.2987005347118888,9,1
377,804,53473.0,11804.8,7.0,48,1,2,0.0751746439707936,0.267642042615311,19,1
378,739,74171.2,14096.0,11.7,45,1,2,0.5659893970279471,0.2963506323610669,2,0
379,664,86576.0,36613.0,12.0,46,0,1,0.4062994687043547,0.1864230283079212,6,0
380,586,35490.0,15770.880000000005,4.0,52,0,2,0.0005512858803132,0.271512458727709,25,1
381,471,45328.0,10527.0,0.9,44,1,4,0.8804249569431056,0.2460018126943206,16,0
382,444,25596.0,16335.0,1.8,62,2,4,0.8935877802792758,0.0728388194389742,4,0
383,748,72160.0,6799.360000000001,8.0,47,2,3,0.2950339492079091,0.1856032973746009,26,1
384,670,50310.0,5184.64,5.0,56,2,1,0.3324859075948736,0.1931513845125956,17,1
385,494,34553.0,10717.0,36.0,40,0,3,0.2756066708842492,0.2719979901398352,5,1
386,832,36252.0,20459.0,0.9,57,0,4,0.4313178356312624,0.2516636667778812,29,0
387,838,44487.0,15808.640000000005,9.0,55,0,3,0.0943037673955533,0.1532703404726596,8,1
388,711,54993.0,15067.520000000002,23.0,43,0,4,0.6005111134247796,0.0376621492584655,8,1
389,589,56261.0,6166.400000000001,22.0,44,0,1,0.7327497180442581,0.1644448726532452,7,1
390,496,50266.4,25298.0,19.8,34,0,1,0.0390685500481607,0.1805094810643085,12,0
391,500,52646.0,15123.0,72.0,27,1,2,0.3250292251869268,0.3020647914062336,2,0
392,616,46433.0,15771.0,24.0,48,0,3,0.1666040692918325,0.1677819967173955,4,0
393,363,38652.0,20809.0,2.7,50,1,2,0.9242858629474228,0.0627501127021408,22,0
394,574,130342.0,30231.0,48.0,49,0,0,0.2312859866561555,0.2858772,3,0
395,826,50182.0,14093.44,8.0,46,1,3,0.1756150926924797,0.2991457649891418,7,1
396,617,57855.0,10596.0,48.0,41,0,1,0.4742394953835434,0.1847277103347673,2,1
397,573,66125.0,13499.520000000002,10.0,46,0,3,0.3554090385822613,0.076399683740937,20,1
398,755,61304.0,8088.960000000001,11.0,45,2,1,0.0976827566535285,0.0731829490438137,0,1
399,580,19980.0,22993.0,108.0,43,0,0,0.0448247647368325,0.2679072699128391,2,0
400,400,48352.8,18297.0,20.7,35,0,2,0.5277565412464733,0.0875740572561489,1,0
401,308,61432.0,17812.0,1.8,32,2,0,0.6684289372764275,0.0202328423561801,4,0
402,422,55667.2,19413.0,13.5,35,2,2,0.5164923974250402,0.1203141430572117,13,0
403,530,76533.0,10644.0,84.0,26,0,1,0.087990980903275,0.2378829615073349,6,0
404,451,49344.8,14002.0,3.6,59,2,0,0.6935004192085793,0.277869224312896,8,0
405,632,123514.0,18885.0,60.0,55,0,1,0.1024944062688554,0.2494619999999999,6,0
406,403,58521.0,47557.0,24.0,29,0,3,0.184685783642049,0.3242332389799987,7,0
407,413,50688.8,24286.0,18.0,29,0,1,0.1153832823549965,0.2478038404836132,2,0
408,674,80566.40000000001,15229.0,2.7,56,0,3,0.3800435351860387,0.2696275824209106,4,0
409,586,115171.0,14397.0,60.0,34,2,0,0.3042792579012909,0.1944620376520983,7,1
410,593,74275.0,13036.8,11.0,45,1,1,0.7425401096117688,0.099295793647302,5,1
411,487,34059.200000000004,16077.0,0.9,59,0,4,0.2934365660162371,0.2138490660766377,32,0
412,526,64147.0,21885.0,72.0,28,0,1,0.4451761818092824,0.3051521471312312,7,0
413,585,85390.0,18942.0,96.0,40,1,1,0.1647360323661031,0.3039448663305977,5,0
414,628,60724.0,24779.0,96.0,39,0,4,0.6151031223546052,0.234514390606141,4,0
415,802,41743.0,12093.440000000002,14.0,52,0,3,0.2506070204465465,0.2587949388857357,9,1
416,791,45061.0,9049.6,12.0,31,0,2,0.3461996580560197,0.0848043449254332,7,1
417,359,52051.2,20048.0,16.2,38,2,1,0.8832306800944245,0.201977448023725,6,0
418,606,73226.0,6779.0,36.0,55,0,1,0.2192168710748181,0.1922142598533147,3,0
419,777,39656.0,22109.0,5.4,48,2,0,0.2388868426057769,0.0415259130486255,17,0
420,471,50896.8,19668.0,4.5,46,0,1,0.6690443556532915,0.0743189874103121,28,0
421,514,38845.0,23318.0,60.0,34,0,3,0.3937348262700124,0.3130545489479566,4,0
422,633,49997.0,11352.0,12.0,52,0,4,0.3591835448027139,0.1472571001772578,1,1
423,637,47574.0,15140.0,60.0,66,0,1,0.3205134046020504,0.2172101615782128,6,0
424,533,43171.2,19864.0,8.1,56,1,4,0.2314399984867546,0.2174131767452276,2,0
425,649,39288.0,29290.0,72.0,57,0,1,0.5619740212676284,0.2376089613907892,2,0
426,620,45230.0,25221.0,24.0,55,0,4,0.245472222261396,0.1576413571215707,4,1
427,586,37812.0,12354.56,9.0,57,0,0,0.338117386972897,0.0979114104836191,23,1
428,577,26516.0,53300.0,84.0,29,0,1,0.2501375771150713,0.3095496365320648,7,0
429,457,64692.8,16938.0,5.4,45,2,4,0.6173951230927202,0.1895464338074924,13,0
430,807,70409.0,15128.320000000002,3.0,62,0,0,0.4945318408532732,0.2113171809409454,3,1
431,563,19018.0,61468.0,84.0,29,0,1,0.7324116292534866,0.2972121373438459,7,0
432,518,108924.0,33578.0,60.0,32,0,0,0.5598325768949028,0.3207951530632922,4,0
433,620,56203.0,32701.0,36.0,51,0,3,0.5185387256553048,0.1710470760095711,5,0
434,576,68792.8,20006.0,4.5,52,2,1,0.578588211014484,0.2397864640340832,24,0
435,646,61287.0,15501.44,25.0,40,0,0,0.6241076643509662,0.0231049410790661,9,1
436,807,55273.0,10860.8,4.0,61,0,0,0.1808532234353163,0.1809192245647546,39,1
437,450,149627.0,88250.0,36.0,18,0,1,0.1267158960588321,0.394398135567093,7,0
438,826,46386.4,9684.0,5.4,58,2,3,0.1140392676519351,0.0359238902635167,36,0
439,608,40326.4,22288.0,7.2,51,1,0,0.2180992385577344,0.1308883806872746,25,0
440,675,48004.8,20714.0,9.9,42,1,4,0.5209141224061705,0.0342256686636588,4,0
441,432,89975.0,20670.0,60.0,34,0,3,0.1848784864564964,0.371604,0,0
442,608,44132.0,16329.0,24.0,60,0,0,0.1497054127630485,0.1851706050924066,9,0
443,568,50409.600000000006,26302.0,3.6,46,2,3,0.3420091937808159,0.2016657018896994,1,0
444,653,38583.2,15270.0,9.9,54,1,0,0.1589679133212551,0.0311233387244584,16,0
445,607,43636.0,22384.0,8.1,52,0,1,0.0128560707325176,0.0249067520260328,32,0
446,440,38783.0,14134.0,48.0,25,0,1,0.2715231364398207,0.2313072,4,1
447,568,59260.0,43543.0,24.0,26,0,4,0.2461040682781549,0.2310853082740923,9,0
448,520,55566.0,30876.0,36.0,37,0,1,0.1658455014218204,0.2624025688555231,5,0
449,596,24438.0,14188.0,24.0,49,0,4,0.3691202667219278,0.2122438453228011,10,0
450,776,87371.0,9530.88,16.0,44,1,0,0.3380769579294934,0.0806748212817909,9,1
451,457,42783.0,26593.0,60.0,20,0,3,0.2190125830966584,0.2541867984653859,2,0
452,587,35610.0,46240.0,60.0,45,0,3,0.1228499212384549,0.2267371996827995,3,0
453,516,68779.2,20444.0,9.9,54,2,4,0.6700957773782834,0.1274062130611709,11,0
454,618,73572.0,12116.0,48.0,38,0,1,0.0663278837015725,0.1646794674626629,9,1
455,665,69331.0,15282.56,14.0,27,0,4,0.5336971343356145,0.1162617354676981,4,1
456,479,27777.0,18121.0,72.0,18,0,3,0.3880913996101278,0.3191696769308311,7,0
457,485,101678.0,20885.0,72.0,35,1,1,0.0253197476270454,0.2766217471348892,6,0
458,730,34620.8,28426.0,13.5,49,2,4,0.394693431210219,0.1727386452182654,23,0
459,586,39442.4,23715.0,6.3,52,1,3,0.4428374105882068,0.0601629515546861,26,0
460,493,48232.0,25259.0,0.9,52,0,2,0.952418812668946,0.0664523572690325,18,0
461,631,20783.0,46277.0,84.0,46,1,1,0.1536022888710655,0.2803537741192568,5,0
462,572,52658.0,19963.0,12.0,43,0,3,0.1548821166483156,0.188440543631763,2,0
463,303,37272.8,17700.0,10.8,44,1,4,0.0552470898126349,0.0433238718990882,19,0
464,612,67610.0,30375.0,48.0,51,0,4,0.3692622094862915,0.2248281979090841,3,1
465,481,74084.8,23139.0,4.5,51,1,1,0.5454150000031386,0.2012198724016681,27,0
466,606,42127.0,14671.0,36.0,36,0,3,0.2856432078255828,0.1900823876537977,4,0
467,479,41250.4,21480.0,17.1,46,2,2,0.0127028636465225,0.01790854488399,7,0
468,555,79079.0,14254.0,108.0,56,0,1,0.1921621625884184,0.2737569969879931,5,0
469,653,46760.0,19058.0,9.9,36,2,4,0.2902874093519832,0.2526160931574462,4,0
470,545,57399.2,20406.0,9.9,38,0,0,0.8349150345774975,0.0539474206537339,6,0
471,613,84853.0,23789.0,36.0,40,0,1,0.0578926271307318,0.1916766453553307,6,0
472,379,39516.8,21384.0,7.2,42,2,4,0.1917329200027352,0.0964016866255434,4,0
473,576,70910.40000000001,21330.0,20.7,29,0,0,0.0192842138365088,0.1307462817103822,9,0
474,571,48366.4,23194.0,12.6,37,2,4,0.028527177218695,0.2098825849934285,17,0
475,604,22841.0,19488.0,24.0,40,0,3,0.1192498894590222,0.1562504782700224,3,0
476,506,51702.4,17735.0,19.8,40,1,4,0.0094104600861888,0.1518868695517123,17,0
477,412,29968.0,23331.0,18.0,45,1,2,0.8118862758367932,0.1458827451941552,8,0
478,498,29701.6,17586.0,0.9,39,1,4,0.1927392848498028,0.2918767777409861,3,0
479,585,23238.0,38761.0,120.0,42,1,1,0.1725615421419407,0.2999895357077411,4,0
480,521,35709.0,28492.0,36.0,31,0,0,0.195318200147057,0.2603531225985904,9,0
481,338,68008.0,13982.0,18.0,42,1,1,0.1863886269233921,0.1012958982111815,14,0
482,584,79488.0,19856.0,60.0,42,0,2,0.0946593556444079,0.2148003850858445,5,0
483,615,56825.0,13462.4,29.0,32,0,3,0.5773688228591254,0.0506560567333765,13,1
484,493,47533.600000000006,23074.0,0.9,51,0,2,0.3183660662515239,0.144537679230859,0,0
485,532,17069.0,34636.0,36.0,24,0,1,0.4374685040173156,0.2411471393555439,4,0
486,457,41894.0,10036.0,24.0,18,2,1,0.3402735796461257,0.2052288,4,0
487,541,95552.0,16346.0,60.0,24,0,4,0.1483279547287818,0.2862615189994456,1,0
488,623,169718.0,26107.0,12.0,31,0,1,0.4933688254012123,0.173843643707953,7,1
489,421,45347.2,10816.0,7.2,25,0,4,0.2359997712593444,0.1473011644325928,4,0
490,465,47995.2,8949.0,13.5,45,2,1,0.748411589859161,0.1908719076744395,25,0
491,608,69049.0,26345.0,36.0,21,0,4,0.1208751666871582,0.2110784130105761,5,1
492,516,24974.0,14815.0,84.0,18,2,4,0.6090988081670949,0.2414373807243066,3,0
493,581,58796.0,45493.0,60.0,35,0,3,0.338728475243193,0.2819004041107218,4,0
494,391,25855.2,11051.0,4.5,56,0,4,0.1378403365300486,0.2701186119427367,17,0
495,450,56762.4,19998.0,23.4,39,0,1,0.2131756251124212,0.2467437299866934,6,0
496,522,15005.0,30154.0,72.0,26,0,3,0.6939056852018759,0.2964531447218054,7,0
497,450,49112.0,14867.0,48.0,36,1,1,0.5977887261138463,0.2657074149838855,4,0
498,567,79678.0,30524.0,48.0,23,0,4,0.0922301104725543,0.2166849711270288,4,0
499,637,36786.0,11204.48,6.0,53,0,4,0.7270172575068672,0.1105691885360952,30,1
500,632,66344.8,23368.0,3.6,43,2,1,0.5728310723158949,0.1819077285712461,22,0
501,816,50200.0,14046.0,6.3,46,2,2,0.1465798276759718,0.0187354668343973,17,0
502,619,17751.0,33522.0,24.0,51,0,0,0.236995689348156,0.205565442027516,3,0
503,578,47095.0,27995.0,48.0,36,0,1,0.589177103487589,0.2629815612853367,7,0
504,559,30287.0,13120.0,9.0,58,1,1,0.1136163329784766,0.0287420160741636,26,1
505,584,70413.0,10940.0,24.0,44,0,3,0.4599586629379855,0.2188601616895004,10,1
506,596,84672.0,27638.0,72.0,60,0,1,0.2777924093220827,0.2116887922877597,5,1
507,557,80253.0,23256.0,60.0,39,0,0,0.2828671384289755,0.2100340311721576,8,1
508,631,71763.0,23083.0,60.0,34,0,2,0.1517136497138645,0.204373039139672,5,1
509,688,53608.0,22750.0,13.5,43,1,0,0.6744627012053385,0.0624982164679342,17,0
510,759,50045.600000000006,18881.0,11.7,28,2,3,0.0818933528197866,0.1566805376689894,3,0
511,601,28752.0,18816.0,60.0,40,0,3,0.2251657367021605,0.2274948318575053,2,0
512,457,54531.2,15849.0,10.8,39,2,0,0.3247448605798944,0.2268013612401746,6,0
513,520,52285.600000000006,20068.0,10.8,52,2,4,0.8802263284360494,0.0221875782974925,3,0
514,336,52142.4,19701.0,8.1,41,2,4,0.4442032017266656,0.2220784924846296,8,0
515,582,19433.0,27462.0,48.0,19,0,1,0.2941348811221797,0.2152993631285571,2,0
516,476,41596.8,15965.0,9.0,55,1,1,0.1878415653624158,0.0841345541264854,36,0
517,686,53566.4,15888.0,3.6,49,2,3,0.2332259871964566,0.1849589325884729,8,0
518,440,92612.0,12523.0,60.0,25,0,0,0.3296975552423405,0.2690341777565193,3,1
519,580,42148.0,56094.0,72.0,47,0,0,0.1882040870741595,0.3009283174906319,8,0
520,546,38890.4,22735.0,10.8,51,1,1,0.7348778991667958,0.2746496846145944,28,0
521,305,41568.8,20713.0,17.1,36,1,2,0.4044824312297754,0.1837215906015835,13,0
522,673,57019.0,12346.88,9.0,58,0,1,0.2918351045604883,0.1950522121607133,12,1
523,640,75784.0,14175.36,4.0,63,1,4,0.2440309981888604,0.1982444284029526,8,1
524,364,38224.8,17139.0,1.8,38,2,3,0.4703492304275068,0.0254513754704302,9,0
525,442,37840.0,19890.0,1.8,45,0,4,0.3873049003572492,0.0304822302287579,19,0
526,388,57957.600000000006,19251.0,1.8,48,2,1,0.3627039472373774,0.195473498978879,15,0
527,568,68536.0,34331.0,84.0,51,0,3,0.2062653807443678,0.2870182316721301,6,0
528,361,29231.2,20387.0,14.4,35,0,4,0.9260132001979992,0.1368140740567637,5,0
529,625,61283.0,16318.080000000002,4.0,51,0,4,0.5451503396301279,0.0663168876391562,10,1
530,609,17048.0,19468.0,12.0,46,0,3,0.327374224861666,0.163639775477248,4,0
531,313,46992.0,22891.0,8.1,48,2,0,0.0128699895301906,0.207547857583233,7,0
532,464,38386.4,18443.0,1.8,54,2,0,0.0288458077488324,0.2463477053657491,22,0
533,467,58638.4,26740.0,3.6,56,1,2,0.5915193959897276,0.1900116854877531,23,0
534,677,65806.40000000001,11418.0,0.9,47,1,1,0.3154089473264458,0.2131100157193333,25,0
535,585,74239.0,14316.160000000002,22.0,41,1,3,0.0388486135939443,0.2109589544757636,12,1
536,320,53866.4,22273.0,3.6,58,2,2,0.5241483926354797,0.1891434390691069,28,0
537,431,57722.4,22512.0,18.9,30,1,4,0.732717771370904,0.0642939553430821,5,0
538,439,53965.600000000006,23516.0,7.2,41,0,4,0.1524438503839826,0.2929923903000459,2,0
539,656,74278.0,32542.0,96.0,48,0,1,0.5835687019717584,0.2003809437944729,7,0
540,725,84823.0,12390.4,21.0,36,2,1,0.2597894909534467,0.0505444169493964,17,1
541,603,40697.0,21091.0,96.0,36,0,1,0.1226589226930521,0.2664621331585409,8,0
542,819,55761.0,16263.040000000005,8.0,48,1,4,0.0109158791846645,0.1238191903540386,5,1
543,564,60858.0,15902.0,48.0,41,1,1,0.0687097781655618,0.2256435736266332,5,1
544,530,70433.0,41410.0,24.0,33,0,3,0.3865465771466485,0.2598988984578377,4,0
545,803,75485.0,10686.080000000002,5.0,48,0,0,0.4771958915067377,0.1375785344439089,8,1
546,702,62195.0,13521.920000000002,5.0,58,1,3,0.4258821557474864,0.0698814958012586,9,1
547,780,61386.0,8305.920000000002,7.0,53,0,3,0.0729627506785947,0.2203691595266723,9,1
548,467,48873.600000000006,14364.0,10.8,49,1,0,0.0611571200163172,0.0409149729098082,15,0
549,545,77186.0,17131.0,48.0,40,0,0,0.3649845099689583,0.2630998252123015,5,0
550,719,70601.0,12955.520000000002,5.0,50,0,1,0.5207568298973592,0.2336295820891271,4,1
551,494,57887.2,16014.0,16.2,43,2,3,0.4870648863690963,0.1211525910799596,23,0
552,621,38536.8,26722.0,13.5,48,2,3,0.6957530023988467,0.0810536441288858,27,0
553,578,58793.0,16407.0,60.0,40,0,3,0.3693884936637476,0.2623974949590388,5,0
554,348,47588.8,19624.0,10.8,52,0,2,0.531809068214011,0.0129767909238672,22,0
555,609,85479.0,18133.0,60.0,46,0,1,0.4536105890781288,0.2269981595584042,6,0
556,827,54876.8,25401.0,5.4,31,2,0,0.7324250166529729,0.2415158211183753,6,0
557,545,29219.0,14217.0,36.0,30,0,3,0.2314630685317382,0.2445500067616066,8,0
558,700,52902.0,14499.84,19.0,48,2,0,0.1189440115681604,0.2779867229747105,28,1
559,307,33297.6,17467.0,0.9,57,1,1,0.2384469125103885,0.0359449229322736,16,0
560,567,16100.0,13566.0,84.0,52,0,1,0.1637073915364891,0.2422530790301828,1,0
561,374,54588.8,24227.0,5.4,49,0,4,0.7218033558517813,0.2961135631908588,18,0
562,421,36012.0,21120.0,60.0,28,0,0,0.4566573020341501,0.3051668933729521,4,0
563,650,72868.0,19242.0,36.0,57,0,3,0.373904296226362,0.2150904,2,0
564,537,40529.0,7237.12,10.0,47,1,0,0.2621042594342108,0.1957830329394495,1,1
565,504,30057.0,16210.0,72.0,47,0,0,0.382500152823402,0.2662268876088925,2,0
566,576,66321.0,15031.0,60.0,37,0,3,0.2142060102869486,0.2590671016748611,9,0
