CreditScore,AnnualIncome,LoanAmount,LoanDuration,Age,EmploymentStatus,MaritalStatus,NumberOfDependents,EducationLevel,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,InterestRate,PaymentHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,NetWorth,LengthOfCreditHistory,UtilityBillsPaymentHistory,JobTenure,CorrectPrediction,LoanApproved
607,29544.0,42566.0,36.0,39,0,2,3,3,2,571,0.4495889932166187,2,0,0.2748472299559337,0,1,0,0.2326910967295136,27,900,2164,47441,58042,10962,1,0.6996153961908025,4,1,0
404,43669.600000000006,25972.0,2.7,58,2,0,3,3,2,475,0.0333665775599401,10,9,0.991844934367452,0,1,0,0.0666308706709759,7,1515,2928,52473,40887,66963,27,0.1297031426043402,2,1,0
631,36305.0,20047.0,60.0,21,0,2,0,4,1,123,0.219221041374797,2,1,0.353809556610691,0,0,1,0.2300349686247125,27,1171,1916,218403,8948,209455,11,0.9114807411184332,8,1,0
496,48502.4,25738.0,17.1,35,1,0,4,4,1,517,0.091975540318589,3,9,0.062525648445805,0,1,0,0.0162089659918329,29,4476,4936,143667,64586,49219,9,0.8976910165400961,13,1,0
569,37860.0,11068.0,36.0,21,0,1,1,1,3,748,0.0595427989137714,5,0,0.091727570401465,0,3,0,0.192651263882167,16,514,1651,79314,12011,67303,25,0.9913277771681192,6,1,0
302,56074.4,20475.0,5.4,40,1,1,0,2,0,571,0.5129611978888098,9,8,0.619548897401097,0,4,0,0.1114438241076101,27,87,3106,153367,61261,72976,1,0.7536684283753774,5,1,0
574,59320.0,11424.64,4.0,34,0,2,1,4,1,353,0.7459440869360091,10,1,0.6648355482402556,0,4,0,0.166680961731434,6,4442,1379,109392,53347,59689,15,0.0979399523688654,10,0,1
509,59589.600000000006,24306.0,2.7,61,1,2,4,3,3,92,0.9934301738970546,6,7,0.121790087935379,0,3,0,0.1645958809482628,20,3880,2449,88713,31389,56913,23,0.4980780915774525,25,1,0
527,39578.4,17939.0,22.5,40,2,2,1,1,0,423,0.1536651416803833,14,6,0.61251489056648,0,3,1,0.1518578124424137,5,5557,2122,78467,54143,-3971,11,0.3373111328120168,7,1,0
558,26879.0,23365.0,36.0,36,0,2,4,1,3,403,0.5899854701360201,1,3,0.2932775251393844,0,2,0,0.2350760736671125,20,3092,3746,45835,137590,1921,27,0.9329343138328356,5,1,0
582,41417.0,18571.0,36.0,29,0,1,1,3,0,830,0.0757421720223262,3,2,0.2462169392307346,0,2,0,0.1937089703491659,21,1254,443,317187,54295,262892,6,0.9352489441617712,3,1,0
652,21995.0,16522.0,48.0,58,0,1,1,0,0,225,0.1775295121973092,2,1,0.4215048492305823,0,1,1,0.1848105606285677,32,751,2184,44998,7473,37525,26,0.9174748883560604,7,1,0
688,76143.2,23147.0,20.7,39,2,3,1,4,1,532,0.5428024663967934,4,7,0.3244489118027516,0,3,0,0.1866695443591141,11,2680,1489,43114,38947,49646,4,0.618179039943301,7,0,0
629,74364.0,12887.68,10.0,46,1,0,1,3,0,580,0.7623924699279578,12,7,0.6358594705266569,0,1,0,0.0250319404010788,11,8437,3093,17439,61005,47798,16,0.6666001175457538,19,1,1
590,44376.0,9875.0,24.0,47,0,2,0,0,0,410,0.1911746552073041,4,3,0.4010672819802007,0,0,0,0.2201257204957098,25,1952,230,48811,7145,41666,23,0.9072915193846623,5,1,0
566,110155.0,18367.0,84.0,37,0,1,2,1,0,262,0.2015086496157772,1,0,0.1334080299199088,0,1,0,0.2386758024841613,13,1574,286,52720,22610,30110,20,0.6115455352127993,7,1,1
584,49206.0,15407.36,6.0,42,0,2,2,4,2,624,0.6045532049937687,3,5,0.3389622737590753,0,4,0,0.2349897336903801,19,4244,2065,54603,26594,-3816,6,0.8115934804545141,13,0,1
511,49998.0,17705.600000000002,18.0,42,0,3,0,4,0,754,0.2817813312488261,6,6,0.3898029316996229,0,4,0,0.1579814945981475,5,5716,788,62138,30270,64989,18,0.9023133931684476,21,0,1
796,42822.4,16142.0,18.9,44,1,1,4,3,3,911,0.69550749056791,13,4,0.6789366661087828,0,0,0,0.0774037988313247,6,7878,944,45651,53041,42199,6,0.6063947535964789,17,1,0
372,63003.2,26795.0,12.6,32,1,1,4,4,3,763,0.28018340559426,14,4,0.4519254330071817,0,2,1,0.0629693970026935,20,4460,2565,66034,48532,81892,7,0.8803620012529679,9,0,0
456,65640.0,23333.0,12.6,33,2,0,3,3,0,254,0.0837380005927523,7,4,0.9768813182379852,0,3,0,0.1756383348072471,3,5257,3011,36832,77567,26068,4,0.3392256410767309,12,0,0
610,103112.0,36161.0,60.0,29,0,2,1,1,1,466,0.2991618618280864,2,1,0.4478301649563306,0,0,0,0.236155123454287,28,4669,289,31789,20308,11481,11,0.9154614692350324,4,0,0
359,29680.800000000003,9241.0,2.7,56,1,1,2,2,1,392,0.2890582134012074,5,9,0.9658485387481248,0,4,0,0.0173653246695643,20,7250,2823,97648,21658,5937,11,0.5510185627456362,36,1,0
401,44957.600000000006,20806.0,8.1,47,2,3,1,2,0,405,0.2713617266304728,7,8,0.6394838729035043,1,1,1,0.1556952182345242,11,2804,1239,114312,29593,10969,13,0.6306953885674312,5,1,0
602,60752.0,15796.480000000003,4.0,61,1,0,4,1,1,225,0.204319085596463,7,4,0.0911586549967572,0,4,0,0.0145451843260142,28,5875,2130,10916,22866,10801,13,0.1569931964051856,30,0,1
598,20431.0,18846.0,48.0,43,0,2,2,3,1,524,0.1926328222498839,3,0,0.3627993757674376,0,4,0,0.2299569388670001,35,1687,714,52786,26151,26635,8,0.6343387739499505,8,1,0
502,19669.0,29992.0,36.0,23,0,0,3,0,0,426,0.3726807309339481,2,2,0.1298536082578024,0,2,0,0.2811162200323728,23,1292,883,103125,2936,100189,28,0.7216271029411891,3,1,0
646,45989.0,20605.0,60.0,44,1,2,1,4,0,319,0.369309112132806,1,0,0.1904578890224818,0,3,0,0.2236237058608002,29,16580,1385,115173,66468,48705,1,0.943414634023366,5,1,0
645,55308.0,19539.0,72.0,43,0,2,0,2,1,362,0.0715581905110223,3,0,0.2662099288951911,0,1,0,0.1696312,29,5995,932,101618,7871,93747,24,0.9664762707448832,4,0,1
588,96889.0,14491.0,60.0,52,0,0,2,3,0,250,0.1682736195186762,4,0,0.1821476673292208,0,3,0,0.2405392974636385,22,901,720,27707,30931,2484,4,0.9022001696882674,5,0,0
464,53283.0,16311.0,60.0,35,0,1,3,3,3,578,0.1990179530499317,0,0,0.3084167639419357,0,0,0,0.2831793209855421,28,17223,449,109264,95744,13520,1,0.502221792925763,3,1,0
626,127404.0,22839.0,60.0,53,0,3,0,3,1,181,0.5927214625991472,4,2,0.257690262174553,0,0,0,0.2397616522631584,22,1118,424,26563,15034,11529,24,0.6071445253850042,8,1,1
576,25231.0,26187.0,36.0,19,0,1,2,3,0,227,0.1410203399523822,4,2,0.2840572717771222,0,4,0,0.2678243999999999,19,2854,697,30204,164861,10740,23,0.8246728956201222,4,1,0
423,45984.8,31523.0,11.7,39,1,1,4,3,2,447,0.9255613737854838,1,9,0.76060156603988,0,3,0,0.2006842096960717,20,9137,978,64486,37569,91099,7,0.9962307580986348,13,1,0
642,17542.0,41378.0,48.0,55,0,1,2,1,2,274,0.4128069538135049,3,1,0.191878018856546,0,3,0,0.2099646806274244,25,5829,1532,29255,44635,6514,15,0.9563070326268056,8,1,0
562,33811.0,19054.0,60.0,45,1,1,0,0,0,176,0.2584298882060051,3,2,0.0937245659504024,0,4,0,0.2247142306919594,26,1416,549,173563,4103,169460,1,0.8840065547424422,6,1,0
571,85889.0,24186.0,72.0,25,0,1,2,1,3,870,0.3316567652324292,4,0,0.0505386436633547,0,2,0,0.2796177481671844,31,14921,1110,18899,5554,13345,10,0.9056850659655092,4,0,0
587,42513.0,45450.0,96.0,40,0,2,2,1,3,484,0.2686500344166562,2,2,0.069679269778102,0,4,1,0.2562126015619406,26,15922,1863,67351,24437,42914,12,0.7821543292588906,7,1,0
633,42636.0,16910.0,36.0,45,0,2,3,0,2,463,0.537192733883696,2,3,0.2609272059983097,0,3,0,0.1959842886193564,23,3444,231,14226,74618,9801,21,0.9068686319615477,9,1,0
583,55067.0,36355.0,72.0,43,0,1,0,1,2,405,0.1578958777319553,3,0,0.1648990249430113,0,1,1,0.2955021732328112,18,3526,557,143168,373208,9322,2,0.6947351231701947,2,1,0
363,49100.8,14445.0,1.8,30,1,1,1,0,0,464,0.4600280466269026,5,7,0.0754770701269946,0,1,0,0.1712328570725499,17,2051,2901,97769,63241,67523,7,0.1772595395795613,0,1,0
590,30890.0,10176.0,24.0,36,0,0,2,3,2,289,0.2138637490821043,3,1,0.1247302171537788,0,2,0,0.1765266450530429,23,11162,249,43010,28334,14676,6,0.808568548732828,7,1,0
700,53476.0,13801.6,5.0,62,1,1,3,1,0,296,0.1499661897276524,1,8,0.1926531636031231,0,4,0,0.0782292566738753,14,2958,2790,147962,49033,57745,14,0.4989047780410716,19,0,1
486,35862.4,27323.0,1.8,60,2,3,0,3,3,425,0.4041366617074037,0,4,0.6630477346074664,0,0,0,0.0740888652153258,17,6460,1385,111066,79616,73812,5,0.6788878764161396,17,1,0
830,72697.0,10367.36,16.0,50,0,3,0,0,0,448,0.617748833879725,2,2,0.6185402330133208,0,0,0,0.0895938549991155,23,5406,2085,108158,19556,98368,1,0.7424573496345429,22,1,1
708,41530.0,12383.36,13.0,35,0,3,3,0,0,571,0.7264430643711536,12,3,0.1079760164032233,0,2,0,0.0800651319494366,4,5269,1767,116879,21960,42545,4,0.7365662601406965,17,0,1
376,47669.600000000006,16396.0,9.0,55,1,0,2,1,1,433,0.6252116229549669,2,1,0.7311667351847234,0,1,0,0.0165332230354254,11,-1412,2453,73464,39487,-8869,10,0.9999369968306518,11,1,0
643,41229.600000000006,19473.0,19.8,36,0,2,0,3,0,554,0.228579688490803,2,2,0.72768740035564,0,3,0,0.270874491475935,4,4545,1177,167669,79136,46120,5,0.7073810342054869,10,1,0
476,24838.4,17286.0,8.1,51,0,3,3,1,0,335,0.3658415302748335,8,9,0.4782095477907103,0,0,0,0.284166965260283,5,3497,3635,199190,98061,67896,22,0.4492349959699757,28,1,0
576,222737.0,31482.0,120.0,30,0,1,4,1,2,409,0.2285967358028505,4,1,0.0382349697003737,1,1,0,0.2821125387083392,21,377,50,16209,23691,1929,7,0.7433553338366545,4,1,1
578,103964.0,28876.0,12.0,46,0,2,4,3,2,396,0.4924233380255132,5,2,0.389237685912734,0,3,0,0.2229584190318322,24,3455,824,46033,19147,26886,4,0.8359163079786013,4,0,0
539,55455.0,8968.320000000002,11.0,43,2,3,2,3,0,316,0.4217278054378457,9,9,0.609605241334895,0,4,0,0.0906648300230256,13,4557,4031,93788,16129,64167,22,0.0954495289501023,21,0,1
555,57584.0,12798.080000000002,7.0,35,1,3,0,4,2,289,0.3098267463684868,7,9,0.7915241626497022,0,1,0,0.2652250517252836,5,8331,1426,73161,36542,-27640,9,0.2769992263681436,3,0,1
590,79491.0,47332.0,96.0,25,0,1,2,1,0,348,0.182490770461723,3,0,0.218404080102937,0,1,0,0.3447984,28,1017,806,88975,12018,76957,22,0.9054904164502682,4,0,0
376,41626.4,21389.0,1.8,62,1,0,4,3,1,468,0.5863233696564926,3,4,0.2193082583856309,0,0,0,0.0663151011776225,9,4088,3051,117948,44334,57484,13,0.4175271347335777,15,1,0
500,15000.0,20496.0,108.0,32,0,1,0,0,0,527,0.2896112728772494,3,0,0.6547451793162965,1,3,0,0.3379859550070634,23,1321,290,9884,27356,9588,10,0.6497512975796735,5,1,0
613,111121.0,10743.68,16.0,45,1,2,4,0,0,778,0.069272926705905,5,5,0.0338633389450913,0,4,0,0.0925176517193021,10,3784,-1383,121921,-18288,99180,26,0.9008904392285269,19,1,1
598,65073.0,25136.0,24.0,28,0,1,4,1,3,221,0.2273115636419587,3,1,0.0567774232715901,0,3,0,0.2095372173361558,15,2495,578,50006,3076,46930,1,0.7629036696915451,7,0,0
634,112503.0,20679.0,60.0,35,0,1,1,1,1,340,0.1952121424984587,0,1,0.0606737004308224,0,4,0,0.2389185353324509,16,1255,882,38276,53717,4072,7,0.8650067883319604,5,1,1
310,50367.2,24773.0,7.2,53,2,2,0,3,0,607,0.5426946468966488,13,1,0.792206014794044,1,0,1,0.1849925854482295,9,3277,671,53780,22742,24659,14,0.7482984299442272,7,1,0
437,34031.200000000004,16330.0,11.7,49,2,0,0,1,2,266,0.5608183882827182,4,8,0.724753000195978,0,0,0,0.2688759409737182,5,734,281,160278,71935,39600,13,0.9495357706512364,29,1,0
591,57467.2,22170.0,9.0,32,1,1,0,2,3,766,0.947211889294456,10,3,0.7534587278917112,0,2,0,0.0126916484301245,20,10029,1238,134735,60500,55683,13,0.8877200564438573,6,1,0
544,221285.0,36536.0,36.0,50,0,2,0,3,0,315,0.0353890529746512,4,3,0.110203729751351,0,0,0,0.2458331266878333,18,13036,230,129976,31959,98017,21,0.8104125095713872,1,1,1
589,60554.0,17489.0,48.0,44,0,1,0,1,0,595,0.1755092672759161,6,2,0.1753327868599526,0,4,0,0.1995392650768275,23,1889,1243,205672,45282,160390,24,0.8859824362995606,4,0,1
641,84621.0,13319.680000000002,11.0,55,2,3,3,4,3,676,0.3508003191594712,0,9,0.1692695866487973,0,1,0,0.1972516832748626,27,8473,971,99407,54177,76098,13,0.3611748180954582,0,1,1
669,39796.0,13435.520000000002,28.0,35,0,3,3,0,0,637,0.4061760457905456,2,4,0.0712223028957127,0,4,0,0.1547443748557229,10,1528,1789,173168,3450,75143,16,0.6664422754546961,5,0,1
636,73474.0,15409.0,24.0,43,0,0,1,3,3,304,0.3982234114821034,5,0,0.5216475692952743,0,0,0,0.1728868049086952,29,413,518,39073,10909,28164,27,0.785617627004478,8,1,1
560,48684.0,30022.0,48.0,49,0,2,0,0,2,257,0.0434675285424871,3,1,0.4596621706529342,0,1,0,0.2525505370612774,24,9814,303,75322,23433,51889,16,0.7538604086876489,2,1,0
643,52880.0,15360.0,12.0,57,0,0,3,2,3,666,0.2521309718355765,0,1,0.024732527185783,0,1,0,0.1549233381206913,27,357,2057,35897,16598,19299,24,0.9595251643797412,4,1,0
639,66842.0,39097.0,84.0,48,2,1,3,1,3,1683,0.4849241980674807,4,0,0.304815329986042,0,3,1,0.2415735626686477,17,27099,1141,111272,21716,89556,13,0.7030702965054194,7,0,0
636,63056.0,15043.84,7.0,60,0,0,0,1,1,384,0.5437831218546786,11,9,0.0189991005131403,0,1,0,0.0417266903234015,20,5976,2590,119196,13142,66905,17,0.037577466442665,9,1,1
635,98086.0,21577.0,24.0,49,0,2,0,1,0,393,0.533335691510646,4,2,0.3171170063462178,1,3,0,0.1995320761231087,23,1376,7945,42091,217371,6358,20,0.7180702006069565,11,0,0
606,18067.0,21163.0,72.0,40,0,2,2,3,0,287,0.3366036588888891,4,0,0.239518941144831,0,0,1,0.2262825015434161,30,7072,2516,18930,43740,8083,7,0.7270142308902403,10,1,0
526,85092.0,29675.0,36.0,47,2,2,3,3,3,334,0.2933325621466074,3,1,0.4671921152624496,0,0,0,0.2289497529475739,21,5437,1068,30562,175125,9663,28,0.7623789506521066,7,1,1
608,79125.0,15169.0,60.0,42,1,2,2,1,2,317,0.2895896186826271,5,1,0.3514871367143216,0,1,0,0.1770668630671969,20,676,3579,135002,70363,64639,5,0.9930010514665252,7,1,1
490,47408.8,12442.0,12.6,46,1,3,3,1,0,723,0.981943818869732,10,5,0.7469505134531902,0,4,0,0.157202914137762,26,6612,1615,85197,74548,16967,11,0.3238893348167642,8,1,0
396,65235.0,16566.0,72.0,30,1,1,1,1,1,374,0.4434558190924108,3,0,0.3242613607648702,0,0,0,0.3142706509305261,22,2195,1457,267540,21142,246398,5,0.4629517806271177,3,0,0
630,26472.0,26994.0,60.0,39,0,0,3,4,0,697,0.4883408155331618,2,0,0.1236749944948454,0,1,0,0.2182775133238921,31,725,746,243333,20082,223251,19,0.8188011812397807,4,1,0
453,37971.2,15943.0,3.6,60,1,1,1,2,1,75,0.9443816226997136,12,8,0.0330933649171684,0,0,0,0.0685746435535605,17,4418,2138,125363,52284,32031,16,0.5133728989731957,28,1,0
536,48998.0,12878.080000000002,5.0,45,1,1,0,0,1,165,0.4066939804656501,12,0,0.0833122748911924,0,3,0,0.0788484822267396,20,2160,-538,322,27267,45416,2,0.2748661352735965,21,0,1
385,54557.600000000006,20532.0,0.9,51,1,0,4,0,1,233,0.44844728975465,3,6,0.7450027405976354,0,0,0,0.042240014720895,1,6334,3365,104971,16200,81829,16,0.0120547139608699,14,1,0
397,45645.600000000006,15056.0,10.8,37,1,0,2,1,3,541,0.8195938097012136,1,3,0.8424439806312793,0,1,0,0.0215986994735517,17,5923,3473,49757,82425,65122,5,0.3431540772316808,0,1,0
619,34194.4,23317.0,19.8,41,0,2,0,2,0,391,0.1998317470712092,0,1,0.6874886074245983,0,0,0,0.2393016158580602,6,6739,1877,138754,59183,30856,0,0.5716954433977128,15,1,0
745,58432.8,21792.0,14.4,35,2,3,4,3,0,624,0.8317690014320848,5,3,0.5224166304913747,0,4,0,0.221654866562716,27,10043,418,165573,48427,51930,7,0.2010985909884283,1,1,0
573,55880.8,20455.0,0.9,49,1,3,3,1,0,705,0.9389580392290748,1,9,0.8869463686739537,0,4,0,0.1928274311043158,15,4026,3501,134035,34217,49041,0,0.1695945815724514,23,1,0
728,38232.0,13569.280000000002,3.0,57,0,2,1,2,2,351,0.6272261838002705,12,2,0.4270022662407374,0,4,0,0.1312412177611624,5,6632,630,103384,15647,56081,16,0.5114752711993681,17,0,1
493,27620.0,56522.0,36.0,38,0,1,1,3,0,654,0.3572748333196605,4,0,0.2015475035328438,1,4,0,0.3159298565504624,24,16375,508,16883,14867,2016,6,0.8099658127318746,1,1,0
620,32715.0,37007.0,84.0,30,0,1,4,0,0,653,0.5409546244167139,3,0,0.0800826764421153,0,1,0,0.2801270538228656,21,5116,1033,90405,14384,76021,9,0.7896124146420328,9,1,0
788,56280.0,14272.0,11.0,51,0,2,4,1,0,274,0.8545255034679266,9,5,0.6240396174765135,0,4,0,0.0767573127860441,8,2792,2926,109496,13655,41654,10,0.822602030298886,30,0,1
607,153227.0,13032.0,60.0,31,0,1,0,3,2,793,0.5695821982118516,6,2,0.5225543584024658,0,3,0,0.1959508282450345,34,17875,1624,41818,31416,10402,1,0.7267324014973545,6,1,1
837,85695.0,10915.2,12.0,43,1,3,3,0,3,645,0.8114284373045296,7,7,0.4377800465929378,0,4,0,0.1768496062970689,12,10082,2793,287538,25056,25370,13,0.7640504719864704,9,1,1
577,110903.0,20824.0,24.0,48,0,1,3,0,0,254,0.3723502172715409,2,0,0.3847207148644104,0,3,0,0.1962859649607318,20,3589,965,163520,9676,153844,6,0.8282384624951028,6,1,1
490,27814.0,20151.0,12.0,50,0,2,0,3,0,356,0.5357138288225118,2,1,0.2061578335571912,0,1,0,0.2431380145055444,16,5189,340,169109,70081,99028,1,0.8138080355468843,4,1,0
425,54699.2,17750.0,0.9,45,2,3,3,0,0,267,0.2992882654089814,6,2,0.8539789311313852,1,4,0,0.2663724649072795,17,3497,1270,73948,59631,31217,0,0.5780356059750791,6,1,0
524,34829.0,21379.0,24.0,39,0,1,0,3,0,488,0.0479379821171438,2,0,0.6184688620726336,0,3,1,0.2750849123404205,16,3629,2094,34226,8889,25337,25,0.9252142513117873,6,1,0
775,40034.4,18419.0,12.6,51,1,1,1,3,2,361,0.0670957369492823,14,2,0.105404052532271,0,0,0,0.1951467487849671,8,5907,298,74703,61640,41412,3,0.3677455814935494,31,1,0
677,66425.0,9975.04,12.0,47,2,1,1,3,2,411,0.4335818702789711,13,6,0.325267206869689,0,0,0,0.2415522871723037,3,3690,3068,86407,31113,18966,10,0.22519422294774,24,1,1
484,61190.0,15228.0,48.0,34,0,1,2,3,3,915,0.5690115436938827,5,0,0.1171372925490228,0,0,0,0.2288100019774945,23,1944,2048,109513,115097,5812,12,0.968789531477831,5,0,0
317,62036.8,11683.0,16.2,40,2,0,1,0,1,878,0.0221652587742204,8,3,0.1946916022483208,0,0,0,0.211860574579134,3,5411,1694,140977,34391,37912,10,0.210991660034053,22,0,0
535,54322.0,18029.0,24.0,42,2,1,0,1,0,1393,0.1980549762254618,5,0,0.1143138932719708,0,4,0,0.2427208329208338,31,4252,11828,75758,38147,37611,26,0.9667573436549184,5,1,0
435,54531.2,23632.0,2.7,57,1,2,4,0,3,750,0.120826843113994,12,9,0.3320788032525241,0,3,0,0.1455477432747094,26,2079,2098,149111,18884,35977,25,0.2520376211998392,36,1,0
416,23845.0,15268.0,60.0,43,0,0,0,3,0,779,0.6210993436463027,1,2,0.1325550084065777,0,2,0,0.3583706709763428,18,9240,2757,49218,24324,24894,17,0.6680900519417159,1,1,0
480,49592.8,21834.0,5.4,29,2,1,2,0,2,683,0.1598227580667033,8,2,0.0068451771854818,1,4,1,0.24720897658412,15,4887,2547,137227,80697,51688,1,0.3054033567266305,3,1,0
427,68336.8,17209.0,16.2,27,1,1,3,3,0,727,0.5658139341868227,4,5,0.2784943074969451,0,3,0,0.2017674996644169,23,6980,-320,118977,78655,74267,4,0.6246180307864886,5,0,0
592,26746.0,17623.0,48.0,51,0,1,0,0,0,714,0.180015323122227,5,0,0.0877657662448392,0,2,0,0.2187969791515864,29,14620,493,145575,10606,134969,16,0.6582010897143978,2,1,0
619,67427.0,8819.840000000002,3.0,62,1,0,4,3,3,430,0.4681396415742167,14,1,0.1183918214475453,0,1,0,0.1841289595077658,5,3808,2253,137634,11536,60988,13,0.4017289118671748,18,1,1
612,88713.0,33527.0,36.0,51,0,1,3,3,3,419,0.237441587313672,2,1,0.58132275096165,0,2,0,0.2124483026013136,24,2949,838,182225,9542,172683,5,0.6734857247281867,7,0,0
636,44670.4,16217.0,5.4,43,1,0,0,2,2,810,0.0471906435577013,14,1,0.7677998548356874,0,0,0,0.2305879140164753,2,7125,2669,82144,46383,10721,25,0.1675628596994516,5,1,0
601,29949.0,8947.0,84.0,53,0,2,0,1,3,246,0.6037305163519326,0,3,0.3676357796437635,0,0,0,0.2203125765493961,27,4823,6932,78572,40561,38011,12,0.8672007538713383,6,1,0
501,79352.0,15230.72,5.0,59,1,3,4,4,0,293,0.4229693020245045,5,9,0.1672059299660446,0,3,0,0.2248564771491763,22,5504,1502,64594,46116,-5969,9,0.0138934715647711,27,1,1
338,46922.4,25387.0,3.6,38,1,2,1,3,0,717,0.1034965305632835,5,8,0.4811216023683263,0,2,0,0.1260429199632245,26,403,2140,56487,68233,53363,1,0.7672991142418824,10,1,0
729,36843.0,15620.480000000003,31.0,35,1,1,1,3,3,556,0.5147083291945121,5,8,0.2453761603910013,0,1,0,0.0480335045042704,20,6374,2536,34835,47629,50690,1,0.3320534265473265,17,0,1
627,62642.0,19144.0,60.0,60,0,1,1,3,0,324,0.1836863702526435,2,0,0.3502688939467772,0,3,0,0.2388739648086896,37,2170,786,26699,14973,11726,16,0.7259730249738197,9,0,0
573,26806.0,28811.0,24.0,54,0,1,2,1,2,534,0.4275876459406766,6,2,0.5354198734756538,0,4,0,0.2476800114374411,19,870,1658,212878,10768,202110,18,0.5469724742455256,5,1,0
569,45248.0,22581.0,36.0,18,0,2,2,0,2,334,0.4794253628455604,3,0,0.3505544565217846,0,1,1,0.206119992314805,22,2203,525,69598,52862,16736,2,0.7156753370513564,3,1,0
540,105953.0,14498.0,48.0,35,0,1,5,3,3,435,0.2437543067385851,7,2,0.1835555563997425,1,2,1,0.2171365638913663,37,651,494,46932,8350,38582,20,0.8055784259206605,5,0,0
625,46512.0,19978.0,24.0,30,0,2,3,4,2,469,0.2929929546185518,7,0,0.1686871730101478,0,3,0,0.1863540325973577,25,328,1453,66084,119143,7803,22,0.8631684160958634,2,1,0
607,46296.0,22152.0,48.0,59,0,1,1,3,0,582,0.2288113365355297,5,0,0.321795786940856,0,3,0,0.226513592492463,35,1876,5341,63811,46421,17390,18,0.7073344312013037,3,1,0
734,50637.0,12215.68,10.0,57,1,1,1,0,0,211,0.5814012302184836,3,0,0.2609896466945999,0,4,0,0.2441244978677778,26,6573,2470,116425,17845,9958,18,0.4844558674588667,6,0,1
557,95570.0,44823.0,60.0,34,1,2,4,1,0,355,0.4535374117642962,3,0,0.1944774643843088,0,4,0,0.27357747057364,22,4109,1579,124259,13838,110421,7,0.7520949781830278,10,0,0
549,67465.0,22159.0,48.0,40,0,1,3,4,0,450,0.2435734070617195,3,2,0.5907246039870332,0,2,0,0.2278291012293912,26,4245,1951,9218,10296,10704,6,0.8469379298744049,5,0,0
561,66513.0,25995.0,48.0,41,0,1,1,3,3,431,0.4616410770362469,6,3,0.2289348954813441,0,1,0,0.2276848931607243,20,663,2192,98615,7962,90653,4,0.824663828620718,3,0,0
570,31126.0,12670.0,96.0,56,0,1,2,3,0,1109,0.1225821811542247,2,0,0.1027002518070015,0,1,0,0.2867133395325258,29,3932,2640,48490,7834,40656,4,0.8206527928795301,3,1,0
570,30134.0,22377.0,36.0,32,0,2,3,1,0,400,0.6904088075455711,3,0,0.1088734431840426,0,3,0,0.2093523494063646,18,1690,3682,23216,9556,13660,12,0.664646846387555,3,1,0
613,94013.0,13946.0,36.0,44,1,1,5,1,2,911,0.1814857768891832,2,1,0.5423862340347387,0,3,0,0.1902480019407586,19,2629,970,91501,106013,10409,7,0.866668993613367,5,1,1
558,37736.0,8715.520000000002,9.0,50,2,2,1,1,0,650,0.0762722347624971,0,7,0.1152900460293573,0,4,0,0.0933110241314413,14,1196,2679,105781,23537,57254,18,0.7952532763369232,22,0,1
466,56895.2,20874.0,7.2,55,2,2,4,3,0,535,0.3465324189517276,10,8,0.6104247332359517,0,4,0,0.2285101246955519,6,9141,1941,73559,58270,31956,15,0.0940036951885031,27,1,0
718,33356.0,24947.0,3.6,51,0,3,3,0,0,1018,0.901879825929772,2,4,0.3918380928491539,0,0,0,0.1798306256841688,15,2572,2662,98003,63821,51182,28,0.2513783217362867,14,1,0
308,38669.6,22878.0,7.2,42,0,1,0,1,2,468,0.9004536936514003,11,2,0.2540268545782805,0,4,0,0.0533700274616937,0,7852,2457,165915,66673,35223,20,0.4471026937838628,7,1,0
564,21031.0,33692.0,24.0,25,2,0,1,4,0,659,0.1383228484243692,4,1,0.5079226986974409,0,4,0,0.2489497302157127,23,2865,1426,21469,112864,1386,2,0.8044082925232363,5,1,0
677,62765.0,12396.8,21.0,31,1,1,2,2,0,256,0.1761231011162107,3,5,0.2764710381548982,0,0,0,0.0432831201551862,27,3496,1698,242569,20451,51125,1,0.9179307842530616,11,1,1
